index,shop,userid,userinfo,rating,date,photos,username,language,text
3,yu-kee-duck-rice-singapore-2,j8UlPZDO6K5iI8T7LKPqEA,"{'link': '/user_details?userid=j8UlPZDO6K5iI8T7LKPqEA', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/Ely5lrwu3WTxcpds8nsFLg/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/Ely5lrwu3WTxcpds8nsFLg/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/Ely5lrwu3WTxcpds8nsFLg/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/Ely5lrwu3WTxcpds8nsFLg/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/Ely5lrwu3WTxcpds8nsFLg/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/Ely5lrwu3WTxcpds8nsFLg/180s.jpg 3.00x', 'markupDisplayName': 'Dan L.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Dan L.', 'userUrl': '/user_details?userid=j8UlPZDO6K5iI8T7LKPqEA', 'partnerAlias': None, 'friendCount': 11, 'photoCount': 302, 'reviewCount': 240, 'eliteYear': None}",2,8/26/2012,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/7Zrau54iSxEe4vJ__fbEsg/300s.jpg', 'link': '/biz_photos/yu-kee-duck-rice-singapore-2?reviewid=frIOm8_izDLM9y05W0dd1w&amp;select=7Zrau54iSxEe4vJ__fbEsg', 'altText': 'Photo of Yu Kee Duck Rice - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': ''}]",Dan L.,en,"Yu Kee Duck Rice has been around for over sixty years now and the main branch is found here at Liang Seah Street just across Bugis Junction. These days though, thanks to the power of franchising, its actually everywhere, even in food courts.<br&gt;<br&gt;Sadly, its one of those old favourites that has lost its lustre. First off, service standards is really poor and the staff is exceptionally rude. The quality of the food has also dropped significantly from being one of the best duck rice in Singapore to one of the worst. <br&gt;<br&gt;The ultimate death knell for me though is the chilli. Yu Kee used to be very famous for their ikan bilis mixed chilli. These days it just taste really salty and oily. <br&gt;<br&gt;Dont get me wrong though, its still decent duck rice overall but not worth the hype. So unless you got a craving for duck rice, there are much better other food options in the area."
4,yu-kee-duck-rice-singapore-2,hC1HjO-Tye6dar3Bg0aZMw,"{'link': '/user_details?userid=hC1HjO-Tye6dar3Bg0aZMw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/pvQ1NZZ0ALsrMNkY0go8sw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/pvQ1NZZ0ALsrMNkY0go8sw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/pvQ1NZZ0ALsrMNkY0go8sw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/pvQ1NZZ0ALsrMNkY0go8sw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/pvQ1NZZ0ALsrMNkY0go8sw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/pvQ1NZZ0ALsrMNkY0go8sw/180s.jpg 3.00x', 'markupDisplayName': 'Huiyin S.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Huiyin S.', 'userUrl': '/user_details?userid=hC1HjO-Tye6dar3Bg0aZMw', 'partnerAlias': None, 'friendCount': 5, 'photoCount': 259, 'reviewCount': 230, 'eliteYear': None}",1,8/13/2012,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/t_fURXi1bPpzMnZSgGuhdQ/300s.jpg', 'link': '/biz_photos/yu-kee-duck-rice-singapore-2?reviewid=CBFh0mQ-dVXvSDciokyYmA&amp;select=t_fURXi1bPpzMnZSgGuhdQ', 'altText': 'Photo of Yu Kee Duck Rice - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': ''}]",Huiyin S.,en,"We decided to try this supposedly famous stall one day. Upon eating the food, we found the duck relatively nice but not outstandingly good.<br&gt;<br&gt;Given that it was relatively crowded at that time, we assumed that the food would be freshly prepared and so the chances of contamination arising from stale food were minimal. Boy, were we wrong. We ended up having food poisoning - and the attendant consequences - for the next two days."
5,yu-kee-duck-rice-singapore-2,m369Z6yvE3E5vBww9DSJsw,"{'link': '/user_details?userid=m369Z6yvE3E5vBww9DSJsw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/odhb_u26BWnrgaX-y0iGiw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/odhb_u26BWnrgaX-y0iGiw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/odhb_u26BWnrgaX-y0iGiw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/odhb_u26BWnrgaX-y0iGiw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/odhb_u26BWnrgaX-y0iGiw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/odhb_u26BWnrgaX-y0iGiw/180s.jpg 3.00x', 'markupDisplayName': 'Sam W.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Sam W.', 'userUrl': '/user_details?userid=m369Z6yvE3E5vBww9DSJsw', 'partnerAlias': None, 'friendCount': 76, 'photoCount': 370, 'reviewCount': 57, 'eliteYear': None}",3,3/9/2015,[],Sam W.,en,"It&amp;#39;s an old famous duck rice stall. I think it used to be much better. The duck rice is still ok and the yam rice is yummy. But overall, it lacks the same punch from yesteryear. Nonetheless still a decent meal."
6,yu-kee-duck-rice-singapore-2,uvDgC3dqLYUJvoefGBJM8A,"{'link': '/user_details?userid=uvDgC3dqLYUJvoefGBJM8A', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/CWWOyZ-OfoqdT6Yb_vHIow/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/CWWOyZ-OfoqdT6Yb_vHIow/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/CWWOyZ-OfoqdT6Yb_vHIow/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/CWWOyZ-OfoqdT6Yb_vHIow/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/CWWOyZ-OfoqdT6Yb_vHIow/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/CWWOyZ-OfoqdT6Yb_vHIow/180s.jpg 3.00x', 'markupDisplayName': 'Samuel L.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Samuel L.', 'userUrl': '/user_details?userid=uvDgC3dqLYUJvoefGBJM8A', 'partnerAlias': None, 'friendCount': 1, 'photoCount': 330, 'reviewCount': 318, 'eliteYear': None}",4,9/8/2012,[],Samuel L.,en,"Yu Kee is known for its stew sauce recipe, which has been used and improved on for over 60 years. I ordered the Specialty Duck Rice ($3.80) that comes with a plate of brown stewed rice, duck, stewed bean curd and hardboiled egg and a bowl of soup. <br&gt;<br&gt;Their rice has been known to be stewed in a special sauce, which turns in brown. It was great because the rice was tasty enough to be eaten alone. The duck meat was tender and very lean. Together with the sauce that it was covered in, it was delightful without an overpowering herbal flavor. This dish is great when eaten with their ikan bilis chili. The soup was flavorful with an herbal taste to it, but it was a tad too salty. <br&gt;<br&gt;Overall, the duck rice was enjoyable but slightly salty. In a coffee shop atmosphere, it is also a place that is more suitable more a quick meal."
7,yu-kee-duck-rice-singapore-2,38V2VM0tuk1khbGroUWYOQ,"{'link': '/user_details?userid=38V2VM0tuk1khbGroUWYOQ', 'src': 'https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png', 'srcSet': None, 'markupDisplayName': 'Han Cheak N.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Han Cheak N.', 'userUrl': '/user_details?userid=38V2VM0tuk1khbGroUWYOQ', 'partnerAlias': None, 'friendCount': 0, 'photoCount': None, 'reviewCount': 2, 'eliteYear': None}",2,9/15/2012,[],Han Cheak N.,en,"Yu Kee duck rice sells very delicious duck rice. I have been eating their brand of duck rice for many years and I&amp;#39;m still not bored of it.<br&gt;<br&gt;They may produce really good food but definetly not good service. The store assistant have changed to a new guy and the new guy provides really bad service. Not that I want a 5 star service quality but at least give customers basic respect. This new store assistant looks young, wears glasses and has a face with many &amp;#39;pimple hole&amp;#39;. He provides very bad service. I was once served by him. I said I want an additional egg, and he questioned me in a very rude way saying &amp;#39; There is already an egg in the set, you still want another one ?&amp;#39; I thought he was being judgemental and rude. <br&gt;<br&gt;How can he be in the service line when he belittles his customers and question what they want ??"
0,project-açai-singapore,bVdfJwnjZSqO_H7OrQuV5A,"{'link': '/user_details?userid=bVdfJwnjZSqO_H7OrQuV5A', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/85AFCi01PPyRT-6Jx9iNcw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/85AFCi01PPyRT-6Jx9iNcw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/85AFCi01PPyRT-6Jx9iNcw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/85AFCi01PPyRT-6Jx9iNcw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/85AFCi01PPyRT-6Jx9iNcw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/85AFCi01PPyRT-6Jx9iNcw/180s.jpg 3.00x', 'markupDisplayName': 'Hoa L.', 'displayLocation': 'San Antonio, TX', 'altText': 'Hoa L.', 'userUrl': '/user_details?userid=bVdfJwnjZSqO_H7OrQuV5A', 'partnerAlias': None, 'friendCount': 251, 'photoCount': 1591, 'reviewCount': 648, 'eliteYear': 2022}",5,11/16/2018,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/gkdFCWCCcSxzeY7wLP-1Rw/300s.jpg', 'link': '/biz_photos/project-a%C3%A7ai-singapore?reviewid=uonDHem_nJg9bdxRcNJafA&amp;select=gkdFCWCCcSxzeY7wLP-1Rw', 'altText': 'Photo of Project Açai - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': None}]",Hoa L.,en,"Love this place!! The Açai bowls are amazing and tastes so fresh and not too sweet at all. It&amp;#39;s refreshing on a hot day in Singapore and the toppings include great fruits and a granola mix. I tried two different types, as can be seen in the photos. Prices are reasonable and the serving size is perfect. There&amp;#39;s a single serve and a larger bowl size. I think I could easily eat a larger bowl, but the small individual size is perfect for a quick snack. I could see it also being a meal substitute! <br&gt;<br&gt;The location is also extremely convenient to the gardens. Not a lot of space in terms of parking and seating, but there a couple locations in town and it&amp;#39;s a very popular place. Don&amp;#39;t hesitate to try the Açai bowls, they are very good! There&amp;#39;s also a small unisex restroom."
1,project-açai-singapore,bIlK-sK-gvRKnxHsnHFOKw,"{'link': '/user_details?userid=bIlK-sK-gvRKnxHsnHFOKw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/10EgRUzMT9Mm4tAhYPhPHA/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/10EgRUzMT9Mm4tAhYPhPHA/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/10EgRUzMT9Mm4tAhYPhPHA/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/10EgRUzMT9Mm4tAhYPhPHA/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/10EgRUzMT9Mm4tAhYPhPHA/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/10EgRUzMT9Mm4tAhYPhPHA/180s.jpg 3.00x', 'markupDisplayName': 'Yash K.', 'displayLocation': 'Bukit Timah, Singapore, Singapore', 'altText': 'Yash K.', 'userUrl': '/user_details?userid=bIlK-sK-gvRKnxHsnHFOKw', 'partnerAlias': None, 'friendCount': 0, 'photoCount': 1, 'reviewCount': 2, 'eliteYear': None}",5,11/12/2019,[],Yash K.,en,Loved the avacado toast and hummus toast . It was a treat to my eyes and for my taste buds . I am health conscious so Project Acia relates to me . <br&gt;Just hope the toast or well the quantity would have been bigger . But in a nutshell love the place .
2,project-açai-singapore,N4wjCavQSPNwgAGs6kGZjg,"{'link': '/user_details?userid=N4wjCavQSPNwgAGs6kGZjg', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/kEzPHXdzSVHhq94O4XIVwA/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/kEzPHXdzSVHhq94O4XIVwA/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/kEzPHXdzSVHhq94O4XIVwA/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/kEzPHXdzSVHhq94O4XIVwA/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/kEzPHXdzSVHhq94O4XIVwA/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/kEzPHXdzSVHhq94O4XIVwA/180s.jpg 3.00x', 'markupDisplayName': 'Arvin I.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Arvin I.', 'userUrl': '/user_details?userid=N4wjCavQSPNwgAGs6kGZjg', 'partnerAlias': None, 'friendCount': 141, 'photoCount': 64, 'reviewCount': 33, 'eliteYear': None}",4,8/22/2015,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/p00RJL0iP-tuD5z7AGgUxw/300s.jpg', 'link': '/biz_photos/project-a%C3%A7ai-singapore?reviewid=I7ZG7PmERhAUl9qh7kGSkg&amp;select=p00RJL0iP-tuD5z7AGgUxw', 'altText': 'Photo of Project Açai - Singapore, Singapore', 'width': 300, 'height': 300, 'caption': None}]",Arvin I.,en,"What to write, except that it&amp;#39;s a great nutritious and refreshing snack perfect for these Singapore days. Ingredients are super fresh and I always find the people to be pleasant. It&amp;#39;s a must stop for me anytime I&amp;#39;m in holland village. If I get the craving, they also have a stall in the Takashimaya shopping center.<br&gt;I do like the holland v atmosphere because it&amp;#39;s larger and more conducive for hanging out. Just an all around simple but awesome place for a good Acai bowl"
3,project-açai-singapore,Cc-E0ff2VPFLlkcZf-ySAw,"{'link': '/user_details?userid=Cc-E0ff2VPFLlkcZf-ySAw', 'src': 'https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png', 'srcSet': None, 'markupDisplayName': 'Angelina B.', 'displayLocation': 'Bethesda, MD', 'altText': 'Angelina B.', 'userUrl': '/user_details?userid=Cc-E0ff2VPFLlkcZf-ySAw', 'partnerAlias': None, 'friendCount': 0, 'photoCount': None, 'reviewCount': 1, 'eliteYear': None}",3,1/26/2018,[],Angelina B.,en,"I can&amp;#39;t comment on the açaí bowls because i never had them, but my boyfriend says they&amp;#39;re pretty good - on par with açaí bowls we&amp;#39;ve had in LA and Australia. <br&gt;<br&gt;The shop is (dangerously) just around the corner from our apartment, so we&amp;#39;ve visited 4 days in a row. I always get the Coffee America-No smoothie, which was spot on and amazing the first time I tried it. I feel like since our first visit, the quality of the smoothie has declined on the following days (hence the 3 stars). Today&amp;#39;s was the worst. We ordered 2 smoothies and both of them came out super watery and mine had a lot of banana chunks. <br&gt;<br&gt;Using Day 1&amp;#39;s 5 star-quality smoothie as a reference, today and yesterday&amp;#39;s smoothies tasted like some ingredients were missing -- eg the cacao nibs and the almond butter. I certainly hope that&amp;#39;s not the case, because a cup of this stuff isn&amp;#39;t  exactly cheap. I think the shop could employ some stricter standardization practices. <br&gt;<br&gt;Other than that, we love the atmosphere and overall vibe of the shop. This shouldn&amp;#39;t take away from the high rating that their açaí bowls deserve. Maybe we&amp;#39;ll stick to their bowls for now :)"
4,project-açai-singapore,xU3sDPonLx1_w4t6wOOpdg,"{'link': '/user_details?userid=xU3sDPonLx1_w4t6wOOpdg', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/2tpNJsz2hcEol8OYpL7nSQ/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/2tpNJsz2hcEol8OYpL7nSQ/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/2tpNJsz2hcEol8OYpL7nSQ/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/2tpNJsz2hcEol8OYpL7nSQ/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/2tpNJsz2hcEol8OYpL7nSQ/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/2tpNJsz2hcEol8OYpL7nSQ/180s.jpg 3.00x', 'markupDisplayName': 'Ting Yi C.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Ting Yi C.', 'userUrl': '/user_details?userid=xU3sDPonLx1_w4t6wOOpdg', 'partnerAlias': None, 'friendCount': 30, 'photoCount': 6, 'reviewCount': 194, 'eliteYear': None}",5,4/1/2017,[],Ting Yi C.,en,I love acai and this place certainly satisfies my cravings all the time!
5,project-açai-singapore,J_rfwDXiQQCyOa-5poJs-w,"{'link': '/user_details?userid=J_rfwDXiQQCyOa-5poJs-w', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/9Njx74JYJYHpfDapqUr5Og/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/9Njx74JYJYHpfDapqUr5Og/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/9Njx74JYJYHpfDapqUr5Og/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/9Njx74JYJYHpfDapqUr5Og/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/9Njx74JYJYHpfDapqUr5Og/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/9Njx74JYJYHpfDapqUr5Og/180s.jpg 3.00x', 'markupDisplayName': 'Kaarin H.', 'displayLocation': 'Burlingame, CA', 'altText': 'Kaarin H.', 'userUrl': '/user_details?userid=J_rfwDXiQQCyOa-5poJs-w', 'partnerAlias': None, 'friendCount': 0, 'photoCount': None, 'reviewCount': 6, 'eliteYear': None}",5,8/17/2015,[],Kaarin H.,en,So happy to see this come to Singapore. We come from California where acaí bowls are a growing trend and these definitely pass the test among the family.
0,twg-tea-on-the-bay-singapore,JIeDPIJv2GfdRM6qQerIWw,"{'link': '/user_details?userid=JIeDPIJv2GfdRM6qQerIWw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/LWOuEUHZwKjiusn9EthsBA/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/LWOuEUHZwKjiusn9EthsBA/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/LWOuEUHZwKjiusn9EthsBA/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/LWOuEUHZwKjiusn9EthsBA/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/LWOuEUHZwKjiusn9EthsBA/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/LWOuEUHZwKjiusn9EthsBA/180s.jpg 3.00x', 'markupDisplayName': 'Rozina P.', 'displayLocation': 'Fort Lauderdale, FL', 'altText': 'Rozina P.', 'userUrl': '/user_details?userid=JIeDPIJv2GfdRM6qQerIWw', 'partnerAlias': None, 'friendCount': 117, 'photoCount': 278, 'reviewCount': 137, 'eliteYear': None}",4,5/31/2019,[],Rozina P.,en,"Absolutely loved going here for tea and snacks during our recent trip to SG. The place is pricey so be aware of that. They have a lot of different tea options and the staff is all very good at explaining the different flavors. We tried two (unable to recall the names), but absolutely loved both of them. <br&gt;<br&gt;The snacks are also great including the desserts. We tried the sandwiches the benedict. I loved the sandwich it was delicious. They start the tea ceremony stuff later on in the afternoon, so we were not able to participate in that, but for next time we know. <br&gt;<br&gt;After eating at the cafe, we went to the TWG shop to buy a few teas to take back home with us, but it was way too busy and expensive so left without getting it. Regretting our decision now. I guess TWG amongst other things in SG will be the reason we go back."
1,twg-tea-on-the-bay-singapore,j76MG5EUdUfBaxZCZGmuuA,"{'link': '/user_details?userid=j76MG5EUdUfBaxZCZGmuuA', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/RTquvzgxr6SYIgR2G-uuaQ/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/RTquvzgxr6SYIgR2G-uuaQ/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/RTquvzgxr6SYIgR2G-uuaQ/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/RTquvzgxr6SYIgR2G-uuaQ/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/RTquvzgxr6SYIgR2G-uuaQ/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/RTquvzgxr6SYIgR2G-uuaQ/180s.jpg 3.00x', 'markupDisplayName': 'Wendy A.', 'displayLocation': 'Miami, FL', 'altText': 'Wendy A.', 'userUrl': '/user_details?userid=j76MG5EUdUfBaxZCZGmuuA', 'partnerAlias': None, 'friendCount': 1852, 'photoCount': 8982, 'reviewCount': 2058, 'eliteYear': 2022}",5,3/22/2019,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/YeJi9zHX2-o-3Ko99h08Ag/180s.jpg', 'link': '/biz_photos/twg-tea-on-the-bay-singapore?reviewid=-mZPfjt8Ja6VXQ7CN9cFQA&amp;select=YeJi9zHX2-o-3Ko99h08Ag', 'altText': 'Photo of TWG Tea on the Bay - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/lfwTCt8Ok0hWk6KN56Bavg/180s.jpg', 'link': '/biz_photos/twg-tea-on-the-bay-singapore?reviewid=-mZPfjt8Ja6VXQ7CN9cFQA&amp;select=lfwTCt8Ok0hWk6KN56Bavg', 'altText': 'Photo of TWG Tea on the Bay - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/ls2_r_go0SSQZKDH5pUkwA/180s.jpg', 'link': '/biz_photos/twg-tea-on-the-bay-singapore?reviewid=-mZPfjt8Ja6VXQ7CN9cFQA&amp;select=ls2_r_go0SSQZKDH5pUkwA', 'altText': 'Photo of TWG Tea on the Bay - Singapore, Singapore. $2 each', 'width': 180, 'height': 180, 'caption': '$2 each'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/eBxF8CNETaZJnDNFO-d43w/180s.jpg', 'link': '/biz_photos/twg-tea-on-the-bay-singapore?reviewid=-mZPfjt8Ja6VXQ7CN9cFQA&amp;select=eBxF8CNETaZJnDNFO-d43w', 'altText': 'Photo of TWG Tea on the Bay - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}]",Wendy A.,en,"I have lost count how many times I passed next to this store and the wonderful smell was always there!<br&gt;<br&gt;I entered this store and I felt that I was in Disney, at least, my kind of Disney! with so many different tea flavors, teapots and cup of all sizes and forms.<br&gt;<br&gt;I wish I could take them all.<br&gt;<br&gt;The service was on point and their macaroons were extremely delicious, they practically melted in my mouth. All the flavors were screaming my name and the price was great; only $2.00 per piece.<br&gt;<br&gt;Thank you!"
2,twg-tea-on-the-bay-singapore,gfFezDPP-zIieX0W6JleDA,"{'link': '/user_details?userid=gfFezDPP-zIieX0W6JleDA', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/Z3SlaAnTwu8hHtHHxV2XRQ/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/Z3SlaAnTwu8hHtHHxV2XRQ/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/Z3SlaAnTwu8hHtHHxV2XRQ/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/Z3SlaAnTwu8hHtHHxV2XRQ/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/Z3SlaAnTwu8hHtHHxV2XRQ/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/Z3SlaAnTwu8hHtHHxV2XRQ/180s.jpg 3.00x', 'markupDisplayName': 'Sandy L.', 'displayLocation': 'New York, NY', 'altText': 'Sandy L.', 'userUrl': '/user_details?userid=gfFezDPP-zIieX0W6JleDA', 'partnerAlias': None, 'friendCount': 261, 'photoCount': 338, 'reviewCount': 129, 'eliteYear': 2022}",3,10/8/2018,[],Sandy L.,en,"The employee was nice to serve me even though I only bought one macaron to try during closing. <br&gt;<br&gt;The manager or supervisor on the other hand was a bit rude, while I was paying for my one macaron he didn&amp;#39;t look at me nor acknowledged I was around he just handed me the receipt to sign and didn&amp;#39;t say thank you. <br&gt;<br&gt;I stayed at the marina bay sands hotel, which was a amazing experience for me. As well as I know I can get different type of food downstairs at the food court. <br&gt;<br&gt;By the way <br&gt;The macaron is so good ! $2 Singapore money"
